date,gate_error_one_qubit,gate_error_two_qubit,n_qubits,t_gates,phase_gates,h_gates,cnot_gates,kullback_error,jensen-error
2024-05-28 01:08:37,0.0001972141558957,0.0079540805604235,10.0,2.0,2.0,2.0,11.0,0.08513760396099843,0.3696784962986374
2024-05-28 03:09:01,0.0001972141558957,0.0079540805604235,15.0,7.0,12.0,8.0,61.0,0.0,0.6931471805599454
2024-05-28 05:09:25,0.0001972141558957,0.0086932156535123,5.0,4.0,1.0,4.0,19.0,-0.032694308433724215,0.3043899877061715
2024-05-28 07:09:49,0.0001972141558957,0.0086932156535123,15.0,6.0,7.0,1.0,38.0,0.0,0.6931471805599454
2024-05-28 09:10:13,0.0001972141558957,0.0086932156535123,5.0,4.0,1.0,6.0,19.0,0.21753355658304294,0.2874317835263054
2024-05-28 11:10:37,0.0001972141558957,0.0086932156535123,15.0,12.0,6.0,4.0,66.0,0.0,0.6931471805599454
2024-05-28 13:11:04,0.0001972141558957,0.0086932156535123,5.0,0.0,5.0,2.0,5.0,-0.10409979979506129,0.1193443509477863
2024-05-28 15:11:28,0.0001972141558957,0.0086932156535123,15.0,6.0,3.0,3.0,47.0,0.0,0.6931471805599454
2024-05-28 17:11:51,0.0002056872039672,0.0086932156535123,5.0,1.0,1.0,2.0,15.0,0.32679794993874944,0.21457616368846277
2024-05-28 19:12:15,0.0002056872039672,0.0083009366204034,5.0,3.0,2.0,0.0,15.0,-0.09526044288781507,0.2588485591378605
2024-05-28 21:12:39,0.0002056872039672,0.0083009366204034,15.0,5.0,10.0,8.0,39.0,0.0,0.6931471805599454
2024-05-29 17:28:55,0.0002056872039672,0.0089316928438774,10.0,0.0,1.0,1.0,16.0,0.4185105741993598,0.35655961165617156
2024-05-29 19:29:19,0.0002056872039672,0.0089316928438774,15.0,1.0,3.0,1.0,21.0,0.25787985084389453,0.4289812024284064
2024-05-29 21:29:42,0.0002056872039672,0.0089316928438774,10.0,5.0,6.0,5.0,53.0,0.0,0.6700422745412806
2024-05-29 23:30:06,0.0002166270457848,0.0089316928438774,15.0,1.0,1.0,7.0,19.0,0.0,0.6238324625039509
2024-05-30 01:30:28,0.0002166270457848,0.0089316928438774,5.0,2.0,3.0,2.0,15.0,-0.0059378806408120835,0.20085670982956338
2024-05-30 03:30:51,0.0002166270457848,0.0089316928438774,15.0,5.0,13.0,9.0,60.0,0.0,0.6931471805599454
2024-05-30 05:31:13,0.0002166270457848,0.0089316928438774,10.0,1.0,2.0,2.0,13.0,0.3910462022793352,0.38127181700754254
2024-05-30 07:31:36,0.0002166270457848,0.0089316928438774,5.0,1.0,2.0,1.0,15.0,0.1694304462442668,0.2740321531752915
2024-05-30 09:31:59,0.0002166270457848,0.0103237693080364,15.0,10.0,10.0,3.0,72.0,0.0,0.6700422745412805
2024-05-30 11:32:21,0.0002166270457848,0.0103237693080364,15.0,1.0,3.0,2.0,16.0,0.005663301226513234,0.4369842498087857
2024-05-30 13:32:44,0.0002166270457848,0.0103237693080364,10.0,8.0,5.0,4.0,26.0,0.0,0.6469373685226156
2024-05-30 15:33:04,0.0002166270457848,0.0103237693080364,10.0,3.0,11.0,4.0,42.0,0.0,0.6700422745412805
2024-05-30 17:33:25,0.0002166270457848,0.0103237693080364,10.0,1.0,3.0,4.0,11.0,0.18483924814931874,0.5359224485051053
2024-05-30 19:33:48,0.0002166270457848,0.0103237693080364,15.0,2.0,3.0,1.0,15.0,-0.12217209758322067,0.3211131731298325
2024-05-30 21:34:11,0.0002275897345387,0.0103237693080364,10.0,3.0,8.0,6.0,45.0,0.0,0.6469373685226156
2024-05-30 23:34:33,0.0002275897345387,0.0103237693080364,15.0,5.0,3.0,2.0,20.0,0.26593226977095163,0.47081892276937254
2024-05-31 01:34:55,0.0002275897345387,0.0103237693080364,10.0,3.0,3.0,2.0,11.0,0.017441604792151608,0.4392916321101842
2024-05-31 03:35:18,0.0002275897345387,0.0103237693080364,10.0,5.0,4.0,5.0,30.0,0.0,0.6931471805599453
2024-05-31 05:35:41,0.0002275897345387,0.0103237693080364,10.0,2.0,3.0,6.0,31.0,0.0,0.6238324625039506
2024-05-31 07:36:04,0.0002275897345387,0.0103237693080364,5.0,3.0,2.0,4.0,14.0,0.09634572526320552,0.2688364875834545
2024-05-31 09:36:27,0.0002275897345387,0.0103237693080364,10.0,3.0,3.0,3.0,31.0,0.0,0.6469373685226156
